subscription_id,customer_id,product_category,plan_type,start_date,status,cancellation_date
SUB01681,CUST04084,skincare,quarterly,2024-11-26,active,
SUB01682,CUST04085,skincare,monthly,2024-11-04,active,
SUB01683,CUST04086,supplements,monthly,2024-11-19,active,
SUB01684,CUST04088,skincare,monthly,2024-11-04,active,
SUB01685,CUST04089,wellness_bundle,monthly,2024-11-18,active,
SUB01686,CUST04090,skincare,monthly,2024-11-05,active,
SUB01687,CUST04091,haircare,monthly,2024-11-17,cancelled,2024-12-17
SUB01688,CUST04092,skincare,monthly,2024-11-03,active,
SUB01689,CUST04093,haircare,monthly,2024-11-16,active,
SUB01690,CUST04094,haircare,monthly,2024-11-10,active,
SUB01691,CUST04095,supplements,monthly,2024-11-25,active,
SUB01692,CUST04096,skincare,monthly,2024-11-17,active,
SUB01693,CUST04098,haircare,monthly,2024-11-13,active,
SUB01694,CUST04099,supplements,monthly,2024-11-21,active,
SUB01695,CUST04100,skincare,monthly,2024-11-25,active,
SUB01696,CUST04102,skincare,quarterly,2024-11-24,active,
SUB01697,CUST04103,supplements,monthly,2024-11-05,active,
SUB01698,CUST04106,skincare,monthly,2024-11-12,active,
SUB01699,CUST04109,skincare,quarterly,2024-11-29,active,
SUB01700,CUST04110,haircare,monthly,2024-11-01,active,
SUB01701,CUST04111,wellness_bundle,monthly,2024-11-19,active,
SUB01702,CUST04114,skincare,quarterly,2024-11-06,active,
SUB01703,CUST04115,supplements,quarterly,2024-11-24,active,
SUB01704,CUST04117,skincare,monthly,2024-11-28,active,
SUB01705,CUST04121,skincare,monthly,2024-11-02,active,
SUB01706,CUST04123,haircare,monthly,2024-11-05,active,
SUB01707,CUST04124,skincare,monthly,2024-11-15,active,
SUB01708,CUST04127,supplements,monthly,2024-11-22,active,
SUB01709,CUST04135,haircare,quarterly,2024-12-15,active,
SUB01710,CUST04138,supplements,monthly,2024-12-13,active,
SUB01711,CUST04142,haircare,monthly,2024-12-16,active,
SUB01712,CUST04144,skincare,quarterly,2024-12-27,active,
SUB01713,CUST04146,skincare,quarterly,2024-12-27,active,
SUB01714,CUST04148,wellness_bundle,monthly,2024-12-29,active,
SUB01715,CUST04150,haircare,monthly,2024-12-09,active,
SUB01716,CUST04159,wellness_bundle,monthly,2024-12-18,active,
SUB01717,CUST04160,wellness_bundle,monthly,2024-12-12,active,
SUB01718,CUST04164,supplements,monthly,2024-12-09,active,
SUB01719,CUST04174,haircare,quarterly,2024-12-23,active,
SUB01720,CUST04175,supplements,monthly,2024-12-09,active,
SUB01721,CUST04180,haircare,quarterly,2024-12-23,active,
SUB01722,CUST04188,haircare,monthly,2024-12-03,active,
SUB01723,CUST04192,haircare,monthly,2024-12-06,active,
SUB01724,CUST04193,supplements,monthly,2024-12-13,active,
SUB01725,CUST04202,supplements,quarterly,2024-12-07,active,
SUB01726,CUST04209,skincare,monthly,2024-12-18,active,
SUB01727,CUST04212,supplements,monthly,2024-12-22,active,
SUB01728,CUST04220,haircare,monthly,2024-12-24,active,
SUB01729,CUST04224,haircare,quarterly,2024-12-23,active,
SUB01730,CUST04230,haircare,monthly,2024-12-25,active,
SUB01731,CUST04242,skincare,quarterly,2024-12-02,active,
SUB01732,CUST04261,wellness_bundle,quarterly,2024-12-14,active,
SUB01733,CUST04263,haircare,quarterly,2024-12-26,active,
SUB01734,CUST04267,skincare,monthly,2024-12-19,active,
SUB01735,CUST04268,supplements,monthly,2024-12-27,active,
SUB01736,CUST04269,haircare,monthly,2024-12-11,active,
SUB01737,CUST04271,skincare,monthly,2024-12-04,active,
SUB01738,CUST04272,haircare,monthly,2024-12-22,active,
SUB01739,CUST04284,haircare,monthly,2024-12-21,active,
SUB01740,CUST04286,wellness_bundle,monthly,2024-12-12,active,
SUB01741,CUST04291,supplements,quarterly,2024-12-13,active,
SUB01742,CUST04294,haircare,monthly,2024-12-15,active,
SUB01743,CUST04298,skincare,monthly,2024-12-28,active,
SUB01744,CUST04300,skincare,monthly,2024-12-29,active,
SUB01745,CUST04301,supplements,monthly,2024-12-03,active,
SUB01746,CUST04303,skincare,quarterly,2024-12-22,active,
SUB01747,CUST04306,haircare,monthly,2024-12-19,active,
SUB01748,CUST04307,supplements,monthly,2024-12-16,active,
SUB01749,CUST04308,haircare,monthly,2024-12-08,active,
SUB01750,CUST04311,haircare,monthly,2024-12-13,active,
SUB01751,CUST04315,supplements,quarterly,2024-12-29,active,
SUB01752,CUST04318,haircare,monthly,2024-12-26,active,
SUB01753,CUST04319,skincare,monthly,2024-12-05,active,
SUB01754,CUST04320,haircare,monthly,2024-12-04,active,
SUB01755,CUST04322,supplements,quarterly,2024-12-28,active,
SUB01756,CUST04325,supplements,monthly,2024-12-05,active,
SUB01757,CUST04326,haircare,monthly,2024-12-08,active,
SUB01758,CUST04327,skincare,monthly,2024-12-13,active,
SUB01759,CUST04332,wellness_bundle,monthly,2024-12-20,active,
SUB01760,CUST04334,supplements,monthly,2024-12-13,active,
SUB01761,CUST04335,haircare,quarterly,2024-12-26,active,
SUB01762,CUST04336,skincare,monthly,2024-12-26,active,
SUB01763,CUST04339,wellness_bundle,monthly,2024-12-27,active,
SUB01764,CUST04340,wellness_bundle,quarterly,2024-12-29,active,
SUB01765,CUST04342,skincare,monthly,2024-12-17,active,
SUB01766,CUST04345,supplements,monthly,2024-12-18,active,
SUB01767,CUST04347,skincare,quarterly,2024-12-07,active,
SUB01768,CUST04351,haircare,monthly,2024-12-28,active,
SUB01769,CUST04352,supplements,monthly,2024-12-07,active,
SUB01770,CUST04355,haircare,monthly,2024-12-15,active,
SUB01771,CUST04357,skincare,monthly,2024-12-12,active,
SUB01772,CUST04358,supplements,monthly,2024-12-11,active,
SUB01773,CUST04360,wellness_bundle,monthly,2024-12-29,active,
SUB01774,CUST04361,skincare,monthly,2024-12-11,active,
SUB01775,CUST04366,skincare,monthly,2024-12-19,active,
SUB01776,CUST04368,wellness_bundle,quarterly,2024-12-02,active,
SUB01777,CUST04370,skincare,monthly,2024-12-14,active,
SUB01778,CUST04372,skincare,quarterly,2024-12-08,active,
SUB01779,CUST04373,supplements,monthly,2024-12-06,active,
SUB01780,CUST04375,haircare,quarterly,2024-12-07,active,
SUB01781,CUST04376,haircare,monthly,2024-12-13,active,
SUB01782,CUST04377,skincare,monthly,2024-12-04,active,
SUB01783,CUST04378,haircare,quarterly,2024-12-19,active,
SUB01784,CUST04381,skincare,monthly,2024-12-07,active,
SUB01785,CUST04383,haircare,quarterly,2024-12-18,active,
SUB01786,CUST04386,supplements,quarterly,2024-12-18,active,
SUB01787,CUST04391,skincare,quarterly,2024-12-01,active,
SUB01788,CUST04392,supplements,monthly,2024-12-20,active,
SUB01789,CUST04404,supplements,quarterly,2024-12-14,active,
SUB01790,CUST04406,skincare,monthly,2024-12-27,active,
SUB01791,CUST04410,skincare,monthly,2024-12-02,active,
SUB01792,CUST04411,supplements,monthly,2024-12-23,active,
SUB01793,CUST04435,skincare,monthly,2024-12-03,active,
SUB01794,CUST04439,skincare,monthly,2024-12-09,active,
SUB01795,CUST04441,wellness_bundle,monthly,2024-12-06,active,
SUB01796,CUST04447,supplements,quarterly,2024-12-13,active,
SUB01797,CUST04459,haircare,monthly,2024-12-14,active,
SUB01798,CUST04469,wellness_bundle,monthly,2024-12-16,active,
SUB01799,CUST04471,supplements,quarterly,2024-12-09,active,
SUB01800,CUST04481,skincare,monthly,2024-12-29,active,
SUB01801,CUST04484,skincare,monthly,2024-12-07,active,
SUB01802,CUST04485,skincare,monthly,2024-12-29,active,
SUB01803,CUST04487,skincare,quarterly,2024-12-09,active,
SUB01804,CUST04488,supplements,quarterly,2024-12-03,active,
SUB01805,CUST04492,skincare,monthly,2024-12-15,active,
SUB01806,CUST04493,skincare,quarterly,2024-12-09,active,
SUB01807,CUST04495,haircare,monthly,2024-12-28,active,
SUB01808,CUST04496,supplements,monthly,2024-12-28,active,
SUB01809,CUST04497,skincare,monthly,2024-12-07,active,
SUB01810,CUST04498,wellness_bundle,monthly,2024-12-14,active,
SUB01811,CUST04499,skincare,quarterly,2024-12-22,active,
SUB01812,CUST04501,wellness_bundle,quarterly,2024-12-18,active,
SUB01813,CUST04506,skincare,monthly,2024-12-26,active,
SUB01814,CUST04507,skincare,quarterly,2024-12-12,active,
SUB01815,CUST04509,haircare,monthly,2024-12-03,active,
SUB01816,CUST04510,wellness_bundle,monthly,2024-12-20,active,
SUB01817,CUST04512,skincare,quarterly,2024-12-22,active,
SUB01818,CUST04513,supplements,monthly,2024-12-15,active,
SUB01819,CUST04514,haircare,quarterly,2024-12-06,active,
SUB01820,CUST04517,skincare,monthly,2024-12-14,active,
SUB01821,CUST04519,supplements,monthly,2024-12-02,active,
SUB01822,CUST04520,skincare,monthly,2024-12-06,active,
SUB01823,CUST04522,skincare,monthly,2024-12-25,active,
SUB01824,CUST04523,skincare,monthly,2024-12-17,active,
SUB01825,CUST04524,skincare,quarterly,2024-12-06,active,
SUB01826,CUST04525,supplements,quarterly,2024-12-04,active,
SUB01827,CUST04526,skincare,quarterly,2024-12-26,active,
SUB01828,CUST04528,haircare,monthly,2024-12-18,active,
SUB01829,CUST04529,supplements,quarterly,2024-12-28,active,
SUB01830,CUST04530,skincare,monthly,2024-12-05,active,
SUB01831,CUST04532,supplements,monthly,2024-12-03,active,
SUB01832,CUST04534,skincare,monthly,2024-12-28,active,
SUB01833,CUST04536,haircare,monthly,2024-12-26,active,
SUB01834,CUST04537,supplements,monthly,2024-12-11,active,
SUB01835,CUST04538,supplements,quarterly,2024-12-01,active,
SUB01836,CUST04540,haircare,quarterly,2024-12-12,active,
SUB01837,CUST04541,skincare,quarterly,2024-12-10,active,
SUB01838,CUST04542,haircare,quarterly,2024-12-06,active,
SUB01839,CUST04543,skincare,monthly,2024-12-12,active,
SUB01840,CUST04545,supplements,monthly,2024-12-05,active,
SUB01841,CUST04546,skincare,quarterly,2024-12-03,active,
SUB01842,CUST04548,skincare,monthly,2024-12-20,active,
SUB01843,CUST04550,supplements,monthly,2024-12-11,active,
SUB01844,CUST04551,wellness_bundle,monthly,2024-12-14,active,
SUB01845,CUST04552,skincare,monthly,2024-12-01,active,
SUB01846,CUST04553,wellness_bundle,quarterly,2024-12-27,active,
SUB01847,CUST04554,haircare,monthly,2024-12-06,active,
SUB01848,CUST04555,skincare,quarterly,2024-12-17,active,
SUB01849,CUST04558,wellness_bundle,quarterly,2024-12-15,active,
SUB01850,CUST04560,skincare,quarterly,2024-12-28,active,
SUB01851,CUST04562,wellness_bundle,monthly,2024-12-22,active,
SUB01852,CUST04563,supplements,monthly,2024-12-21,active,
SUB01853,CUST04565,haircare,monthly,2024-12-27,active,
SUB01854,CUST04567,haircare,quarterly,2024-12-01,active,
SUB01855,CUST04568,supplements,monthly,2024-12-17,active,
SUB01856,CUST04569,supplements,monthly,2024-12-28,active,
SUB01857,CUST04570,haircare,monthly,2024-12-22,active,
SUB01858,CUST04571,supplements,quarterly,2024-12-12,active,
SUB01859,CUST04576,haircare,monthly,2024-12-08,active,
SUB01860,CUST04577,haircare,monthly,2024-12-14,active,
SUB01861,CUST04578,haircare,quarterly,2024-12-12,active,
SUB01862,CUST04581,skincare,monthly,2024-12-10,active,
SUB01863,CUST04584,skincare,monthly,2024-12-16,active,
SUB01864,CUST04586,wellness_bundle,quarterly,2024-12-01,active,
SUB01865,CUST04587,supplements,quarterly,2024-12-23,active,
SUB01866,CUST04590,haircare,monthly,2024-12-10,active,
SUB01867,CUST04591,wellness_bundle,monthly,2024-12-16,active,
SUB01868,CUST04592,supplements,quarterly,2024-12-18,active,
SUB01869,CUST04594,haircare,monthly,2024-12-16,active,
SUB01870,CUST04595,supplements,quarterly,2024-12-02,active,
SUB01871,CUST04597,wellness_bundle,monthly,2024-12-07,active,
SUB01872,CUST04598,wellness_bundle,monthly,2024-12-06,active,
SUB01873,CUST04599,supplements,monthly,2024-12-22,active,
SUB01874,CUST04600,skincare,quarterly,2024-12-13,active,
SUB01875,CUST04601,haircare,monthly,2024-12-10,active,
SUB01876,CUST04602,skincare,monthly,2024-12-07,active,
SUB01877,CUST04603,wellness_bundle,quarterly,2024-12-06,active,
SUB01878,CUST04604,haircare,quarterly,2024-12-12,active,
SUB01879,CUST04605,skincare,quarterly,2024-12-19,active,
SUB01880,CUST04606,supplements,monthly,2024-12-10,active,
SUB01881,CUST04607,haircare,quarterly,2024-12-22,active,
SUB01882,CUST04609,skincare,monthly,2024-12-22,active,
SUB01883,CUST04610,wellness_bundle,monthly,2024-12-12,active,
SUB01884,CUST04611,supplements,quarterly,2024-12-21,active,
SUB01885,CUST04612,wellness_bundle,quarterly,2024-12-26,active,
SUB01886,CUST04614,supplements,monthly,2024-12-15,active,
SUB01887,CUST04615,skincare,monthly,2024-12-24,active,
SUB01888,CUST04617,skincare,monthly,2024-12-16,active,
SUB01889,CUST04618,haircare,monthly,2024-12-27,active,
SUB01890,CUST04620,skincare,monthly,2024-12-19,active,
SUB01891,CUST04621,skincare,monthly,2024-12-09,active,
SUB01892,CUST04622,haircare,quarterly,2024-12-29,active,
SUB01893,CUST04623,supplements,monthly,2024-12-05,active,
SUB01894,CUST04624,skincare,monthly,2024-12-12,active,
SUB01895,CUST04625,skincare,quarterly,2024-12-12,active,
SUB01896,CUST04626,wellness_bundle,monthly,2024-12-26,active,
SUB01897,CUST04629,skincare,monthly,2024-12-10,active,
SUB01898,CUST04631,skincare,monthly,2024-12-18,active,
SUB01899,CUST04633,haircare,monthly,2024-12-28,active,
SUB01900,CUST04634,haircare,monthly,2024-12-13,active,
SUB01901,CUST04637,skincare,quarterly,2024-12-12,active,
SUB01902,CUST04639,haircare,quarterly,2024-12-25,active,
SUB01903,CUST04640,supplements,monthly,2024-12-29,active,
SUB01904,CUST04641,haircare,quarterly,2024-12-22,active,
SUB01905,CUST04642,wellness_bundle,monthly,2024-12-27,active,
SUB01906,CUST04643,skincare,quarterly,2024-12-22,active,
SUB01907,CUST04645,haircare,monthly,2024-12-17,active,
SUB01908,CUST04647,skincare,monthly,2024-12-26,active,
SUB01909,CUST04648,skincare,quarterly,2024-12-29,active,
SUB01910,CUST04651,skincare,quarterly,2024-12-11,active,
SUB01911,CUST04654,wellness_bundle,monthly,2024-12-11,active,
