subscription_id,customer_id,plan_type,product_category_key,lifetime_days,is_churned,estimated_mrr,churn_probability,risk_band
SUB01508,CUST03689,quarterly,haircare,581,False,2.1,0.0012,Low
SUB01509,CUST03693,monthly,skincare,581,False,6.94,0.132,Low
SUB01510,CUST03696,monthly,skincare,573,False,4.59,0.3136,Low
SUB01511,CUST03699,quarterly,skincare,576,False,2.33,0.0013,Low
SUB01512,CUST03700,quarterly,wellness_bundle,579,False,3.9,0.0012,Low
SUB01513,CUST03707,quarterly,skincare,564,False,2.3,0.0013,Low
SUB01514,CUST03710,monthly,skincare,30,True,0.0,0.304,Low
SUB01515,CUST03712,quarterly,supplements,572,False,1.7,0.0016,Low
SUB01516,CUST03715,quarterly,haircare,577,False,2.25,0.0011,Low
SUB01517,CUST03720,monthly,haircare,565,False,3.87,0.3054,Low
SUB01518,CUST03722,monthly,supplements,555,False,2.11,0.2615,Low
SUB01519,CUST03724,monthly,wellness_bundle,554,False,7.79,0.2983,Low
SUB01520,CUST03728,monthly,skincare,579,False,5.13,0.3002,Low
SUB01521,CUST03730,monthly,haircare,556,False,4.16,0.3004,Low
SUB01522,CUST03739,monthly,supplements,573,False,3.41,0.3683,Medium
SUB01523,CUST03741,quarterly,supplements,557,False,1.89,0.0016,Low
SUB01524,CUST03747,quarterly,wellness_bundle,576,False,0.64,0.0006,Low
SUB01525,CUST03748,quarterly,skincare,573,False,2.16,0.0013,Low
SUB01526,CUST03752,monthly,supplements,571,False,3.96,0.3551,Medium
SUB01527,CUST03754,quarterly,supplements,574,False,0.3,0.0006,Low
SUB01528,CUST03759,monthly,haircare,562,False,4.35,0.2955,Low
SUB01529,CUST03765,monthly,wellness_bundle,559,False,8.28,0.2863,Low
SUB01530,CUST03768,quarterly,haircare,570,False,2.31,0.0011,Low
SUB01531,CUST03780,quarterly,skincare,568,False,2.54,0.0012,Low
SUB01532,CUST03781,monthly,haircare,565,False,4.11,0.3001,Low
SUB01533,CUST03782,monthly,supplements,571,False,3.64,0.3629,Medium
SUB01534,CUST03783,monthly,supplements,571,False,3.8,0.3591,Medium
SUB01535,CUST03784,monthly,skincare,558,False,2.71,0.2279,Low
SUB01536,CUST03788,monthly,supplements,580,False,3.29,0.3702,Medium
SUB01537,CUST03791,monthly,supplements,564,False,3.83,0.3594,Medium
SUB01538,CUST03792,monthly,skincare,30,True,0.0,0.3051,Low
SUB01539,CUST03793,quarterly,supplements,567,False,1.96,0.0015,Low
SUB01540,CUST03794,monthly,skincare,567,False,4.38,0.3193,Low
SUB01541,CUST03797,quarterly,haircare,569,False,2.29,0.0011,Low
SUB01542,CUST03798,monthly,haircare,561,False,4.39,0.2947,Low
SUB01543,CUST03802,monthly,supplements,574,False,3.77,0.3592,Medium
SUB01544,CUST03804,quarterly,skincare,575,False,2.32,0.0013,Low
SUB01545,CUST03811,quarterly,skincare,567,False,2.49,0.0012,Low
SUB01546,CUST03816,monthly,supplements,30,True,0.0,0.3648,Medium
SUB01547,CUST03817,quarterly,skincare,562,False,2.41,0.0013,Low
SUB01548,CUST03819,quarterly,haircare,565,False,0.32,0.0005,Low
SUB01549,CUST03821,quarterly,skincare,563,False,2.37,0.0013,Low
SUB01550,CUST03823,quarterly,wellness_bundle,575,False,3.54,0.0013,Low
SUB01551,CUST03824,quarterly,haircare,566,False,2.25,0.0011,Low
SUB01552,CUST03825,quarterly,supplements,557,False,1.95,0.0015,Low
SUB01553,CUST03828,monthly,skincare,578,False,5.02,0.3029,Low
SUB01554,CUST03829,quarterly,supplements,568,False,1.67,0.0016,Low
SUB01555,CUST03838,monthly,haircare,568,False,4.08,0.3004,Low
SUB01556,CUST03840,monthly,skincare,579,False,4.91,0.3051,Low
SUB01557,CUST03843,monthly,skincare,566,False,4.33,0.3208,Low
SUB01558,CUST03845,monthly,skincare,562,False,4.96,0.3073,Low
SUB01559,CUST03849,monthly,skincare,576,False,4.38,0.3179,Low
SUB01560,CUST03851,quarterly,wellness_bundle,579,False,4.09,0.0012,Low
SUB01561,CUST03853,quarterly,skincare,569,False,2.26,0.0013,Low
SUB01562,CUST03854,quarterly,skincare,573,False,2.21,0.0013,Low
SUB01563,CUST03855,monthly,wellness_bundle,30,True,0.0,0.3022,Low
SUB01564,CUST03858,quarterly,skincare,575,False,2.4,0.0012,Low
SUB01565,CUST03860,monthly,wellness_bundle,579,False,7.42,0.299,Low
SUB01566,CUST03861,monthly,wellness_bundle,575,False,7.88,0.2902,Low
SUB01567,CUST03862,monthly,supplements,579,False,3.6,0.3628,Medium
SUB01568,CUST03863,monthly,supplements,578,False,3.31,0.3701,Medium
SUB01569,CUST03865,quarterly,wellness_bundle,557,False,4.15,0.0012,Low
SUB01570,CUST03866,monthly,skincare,578,False,4.74,0.3093,Low
SUB01571,CUST03867,monthly,wellness_bundle,575,False,8.1,0.2854,Low
SUB01572,CUST03868,monthly,skincare,553,False,5.35,0.3006,Low
SUB01573,CUST03870,monthly,haircare,581,False,5.85,0.1288,Low
SUB01574,CUST03872,quarterly,skincare,563,False,2.61,0.0012,Low
SUB01575,CUST03875,quarterly,supplements,579,False,1.63,0.0016,Low
SUB01576,CUST03877,quarterly,supplements,579,False,1.79,0.0016,Low
SUB01577,CUST03878,monthly,haircare,553,False,4.39,0.2961,Low
SUB01578,CUST03879,monthly,supplements,556,False,3.73,0.3631,Medium
SUB01579,CUST03881,monthly,skincare,580,False,4.31,0.3186,Low
SUB01580,CUST03885,monthly,skincare,563,False,4.81,0.3104,Low
SUB01581,CUST03887,monthly,skincare,565,False,2.92,0.2234,Low
SUB01582,CUST03890,monthly,haircare,567,False,4.38,0.2939,Low
SUB01583,CUST03892,monthly,supplements,576,False,2.18,0.2584,Low
SUB01584,CUST03901,monthly,supplements,556,False,0.58,0.1787,Low
SUB01585,CUST03903,quarterly,supplements,553,False,2.06,0.0015,Low
SUB01586,CUST03904,monthly,wellness_bundle,30,True,0.0,0.2908,Low
SUB01587,CUST03905,monthly,skincare,568,False,4.68,0.3125,Low
SUB01588,CUST03911,quarterly,supplements,566,False,1.77,0.0016,Low
SUB01589,CUST03913,monthly,supplements,556,False,3.62,0.3657,Medium
SUB01590,CUST03916,monthly,supplements,553,False,3.9,0.3596,Medium
SUB01591,CUST03917,quarterly,supplements,567,False,1.69,0.0016,Low
SUB01592,CUST03920,monthly,supplements,566,False,3.6,0.3647,Medium
SUB01593,CUST03922,monthly,supplements,569,False,3.45,0.3679,Medium
SUB01594,CUST03923,monthly,supplements,570,False,3.92,0.3563,Medium
SUB01595,CUST03926,quarterly,haircare,554,False,2.1,0.0012,Low
SUB01596,CUST03928,monthly,wellness_bundle,564,False,8.12,0.2882,Low
SUB01597,CUST03929,quarterly,wellness_bundle,581,False,3.59,0.0013,Low
SUB01598,CUST03942,quarterly,skincare,567,False,2.36,0.0013,Low
SUB01599,CUST03944,quarterly,skincare,558,False,2.49,0.0012,Low
SUB01600,CUST03945,monthly,haircare,563,False,4.28,0.2969,Low
SUB01601,CUST03950,monthly,supplements,575,False,1.93,0.2636,Low
SUB01602,CUST03957,monthly,supplements,576,False,2.02,0.2618,Low
SUB01603,CUST03961,quarterly,wellness_bundle,572,False,3.68,0.0013,Low
SUB01604,CUST03966,quarterly,skincare,573,False,2.22,0.0013,Low
SUB01605,CUST03974,monthly,haircare,578,False,3.89,0.303,Low
SUB01606,CUST03975,monthly,supplements,30,True,0.0,0.3628,Medium
SUB01607,CUST03976,monthly,skincare,556,False,4.5,0.3187,Low
SUB01608,CUST03977,quarterly,haircare,571,False,2.11,0.0012,Low
SUB01609,CUST03979,monthly,skincare,580,False,2.73,0.2255,Low
SUB01610,CUST03981,monthly,skincare,577,False,4.9,0.3057,Low
SUB01611,CUST03982,monthly,supplements,553,False,3.77,0.3628,Medium
SUB01612,CUST03983,monthly,haircare,570,False,4.34,0.2943,Low
SUB01613,CUST03984,quarterly,supplements,561,False,2.03,0.0015,Low
SUB01614,CUST03986,quarterly,haircare,564,False,2.28,0.0011,Low
SUB01615,CUST03988,quarterly,skincare,561,False,2.19,0.0013,Low
SUB01616,CUST03991,monthly,skincare,558,False,4.69,0.314,Low
SUB01617,CUST03992,monthly,supplements,571,False,3.61,0.3637,Medium
SUB01618,CUST03993,quarterly,haircare,567,False,2.17,0.0012,Low
SUB01619,CUST03995,quarterly,wellness_bundle,556,False,4.04,0.0012,Low
SUB01620,CUST03996,monthly,skincare,574,False,4.62,0.3127,Low
SUB01621,CUST03997,monthly,supplements,572,False,3.66,0.3623,Medium
SUB01622,CUST03998,monthly,skincare,579,False,4.54,0.3137,Low
SUB01623,CUST03999,monthly,supplements,30,True,0.0,0.3598,Medium
SUB01624,CUST04000,quarterly,haircare,566,False,0.31,0.0005,Low
SUB01625,CUST04001,monthly,wellness_bundle,576,False,7.54,0.2972,Low
SUB01626,CUST04005,monthly,skincare,579,False,4.87,0.306,Low
SUB01627,CUST04006,quarterly,haircare,577,False,2.01,0.0012,Low
SUB01628,CUST04007,quarterly,supplements,577,False,1.78,0.0016,Low
SUB01629,CUST04009,monthly,supplements,30,True,0.0,0.3688,Medium
SUB01630,CUST04010,monthly,skincare,562,False,2.75,0.2267,Low
SUB01631,CUST04013,quarterly,wellness_bundle,553,False,3.88,0.0012,Low
SUB01632,CUST04014,quarterly,haircare,573,False,2.28,0.0011,Low
SUB01633,CUST04015,quarterly,wellness_bundle,576,False,4.27,0.0011,Low
SUB01634,CUST04016,monthly,skincare,553,False,5.13,0.3053,Low
SUB01635,CUST04017,monthly,wellness_bundle,580,False,7.68,0.293,Low
SUB01636,CUST04018,monthly,haircare,573,False,4.02,0.301,Low
SUB01637,CUST04020,quarterly,skincare,579,False,2.16,0.0013,Low
SUB01638,CUST04021,monthly,skincare,576,False,4.85,0.307,Low
SUB01639,CUST04023,monthly,supplements,563,False,3.7,0.3628,Medium
SUB01640,CUST04025,monthly,supplements,572,False,2.08,0.2608,Low
SUB01641,CUST04026,monthly,skincare,561,False,4.93,0.3081,Low
SUB01642,CUST04027,monthly,haircare,555,False,2.56,0.2103,Low
SUB01643,CUST04028,quarterly,skincare,555,False,2.27,0.0013,Low
SUB01644,CUST04030,monthly,skincare,581,False,7.13,0.1302,Low
SUB01645,CUST04031,quarterly,skincare,556,False,2.39,0.0013,Low
SUB01646,CUST04032,monthly,supplements,577,False,3.34,0.3695,Medium
SUB01647,CUST04033,monthly,skincare,30,True,0.0,0.3123,Low
SUB01648,CUST04034,monthly,haircare,557,False,4.44,0.2943,Low
SUB01649,CUST04038,monthly,haircare,571,False,4.24,0.2964,Low
SUB01650,CUST04039,monthly,wellness_bundle,30,True,0.0,0.3025,Low
SUB01651,CUST04041,quarterly,skincare,579,False,2.3,0.0013,Low
SUB01652,CUST04042,quarterly,skincare,579,False,2.28,0.0013,Low
SUB01653,CUST04043,monthly,supplements,577,False,3.51,0.3652,Medium
SUB01654,CUST04044,monthly,skincare,555,False,4.8,0.3123,Low
SUB01655,CUST04046,monthly,supplements,557,False,2.35,0.2565,Low
SUB01656,CUST04047,quarterly,skincare,564,False,2.52,0.0012,Low
SUB01657,CUST04048,monthly,supplements,571,False,3.84,0.358,Medium
SUB01658,CUST04049,monthly,supplements,557,False,3.82,0.3609,Medium
SUB01659,CUST04050,monthly,skincare,573,False,4.3,0.3202,Low
SUB01660,CUST04052,monthly,haircare,577,False,4.26,0.2948,Low
SUB01661,CUST04053,quarterly,haircare,576,False,2.29,0.0011,Low
SUB01662,CUST04056,monthly,skincare,554,False,5.05,0.3069,Low
SUB01663,CUST04058,quarterly,supplements,559,False,1.75,0.0016,Low
SUB01664,CUST04059,quarterly,skincare,572,False,2.36,0.0013,Low
SUB01665,CUST04060,monthly,skincare,574,False,4.77,0.3092,Low
SUB01666,CUST04061,monthly,haircare,577,False,4.12,0.298,Low
SUB01667,CUST04063,monthly,supplements,566,False,3.81,0.3597,Medium
SUB01668,CUST04065,monthly,supplements,578,False,3.79,0.3582,Medium
SUB01669,CUST04067,quarterly,supplements,556,False,1.86,0.0016,Low
SUB01670,CUST04068,quarterly,skincare,556,False,2.45,0.0013,Low
SUB01671,CUST04070,monthly,supplements,561,False,3.81,0.3604,Medium
SUB01672,CUST04071,monthly,skincare,573,False,5.09,0.3024,Low
SUB01673,CUST04072,quarterly,wellness_bundle,580,False,4.25,0.0011,Low
SUB01674,CUST04073,monthly,supplements,579,False,3.72,0.3597,Medium
SUB01675,CUST04075,quarterly,supplements,571,False,1.89,0.0015,Low
SUB01676,CUST04076,quarterly,haircare,554,False,2.25,0.0012,Low
SUB01677,CUST04078,monthly,wellness_bundle,561,False,7.37,0.3052,Low
SUB01678,CUST04080,monthly,supplements,556,False,3.71,0.3636,Medium
SUB01679,CUST04082,quarterly,supplements,577,False,1.66,0.0016,Low
SUB01680,CUST04083,monthly,supplements,553,False,3.83,0.3614,Medium
SUB01681,CUST04084,quarterly,skincare,556,False,2.36,0.0013,Low
SUB01682,CUST04085,monthly,skincare,578,False,4.33,0.3186,Low
SUB01683,CUST04086,monthly,supplements,563,False,3.58,0.3657,Medium
SUB01684,CUST04088,monthly,skincare,578,False,4.37,0.3176,Low
SUB01685,CUST04089,monthly,wellness_bundle,564,False,7.83,0.2944,Low
SUB01686,CUST04090,monthly,skincare,577,False,2.74,0.2256,Low
SUB01687,CUST04091,monthly,haircare,30,True,0.0,0.2975,Low
SUB01688,CUST04092,monthly,skincare,579,False,4.71,0.3097,Low
SUB01689,CUST04093,monthly,haircare,566,False,4.07,0.3008,Low
SUB01690,CUST04094,monthly,haircare,572,False,4.19,0.2973,Low
SUB01691,CUST04095,monthly,supplements,557,False,3.85,0.3601,Medium
SUB01692,CUST04096,monthly,skincare,565,False,4.53,0.3164,Low
SUB01693,CUST04098,monthly,haircare,569,False,4.33,0.2946,Low
SUB01694,CUST04099,monthly,supplements,561,False,3.75,0.3618,Medium
SUB01695,CUST04100,monthly,skincare,557,False,5.16,0.3038,Low
SUB01696,CUST04102,quarterly,skincare,558,False,2.61,0.0012,Low
SUB01697,CUST04103,monthly,supplements,577,False,3.83,0.3574,Medium
SUB01698,CUST04106,monthly,skincare,570,False,2.95,0.2224,Low
SUB01699,CUST04109,quarterly,skincare,553,False,2.46,0.0013,Low
SUB01700,CUST04110,monthly,haircare,581,False,5.92,0.1281,Low
SUB01701,CUST04111,monthly,wellness_bundle,563,False,8.06,0.2898,Low
SUB01702,CUST04114,quarterly,skincare,576,False,2.45,0.0012,Low
SUB01703,CUST04115,quarterly,supplements,558,False,1.71,0.0016,Low
SUB01704,CUST04117,monthly,skincare,554,False,4.85,0.3112,Low
SUB01705,CUST04121,monthly,skincare,580,False,4.61,0.3119,Low
SUB01706,CUST04123,monthly,haircare,577,False,2.62,0.2074,Low
SUB01707,CUST04124,monthly,skincare,567,False,4.52,0.3161,Low
SUB01708,CUST04127,monthly,supplements,560,False,4.04,0.3552,Medium
SUB01709,CUST04135,quarterly,haircare,537,False,2.44,0.0004,Low
SUB01710,CUST04138,monthly,supplements,539,False,1.99,0.3737,Medium
SUB01711,CUST04142,monthly,haircare,536,False,0.36,0.1495,Low
SUB01712,CUST04144,quarterly,skincare,525,False,2.78,0.0004,Low
SUB01713,CUST04146,quarterly,skincare,525,False,2.74,0.0004,Low
SUB01714,CUST04148,monthly,wellness_bundle,523,False,4.46,0.3137,Low
SUB01715,CUST04150,monthly,haircare,543,False,2.08,0.3159,Low
SUB01716,CUST04159,monthly,wellness_bundle,534,False,0.67,0.1931,Low
SUB01717,CUST04160,monthly,wellness_bundle,540,False,4.56,0.3049,Low
SUB01718,CUST04164,monthly,supplements,543,False,2.03,0.3715,Medium
SUB01719,CUST04174,quarterly,haircare,529,False,2.22,0.0004,Low
SUB01720,CUST04175,monthly,supplements,543,False,1.76,0.3819,Medium
SUB01721,CUST04180,quarterly,haircare,529,False,2.09,0.0004,Low
SUB01722,CUST04188,monthly,haircare,549,False,2.22,0.3099,Low
SUB01723,CUST04192,monthly,haircare,546,False,2.26,0.3089,Low
SUB01724,CUST04193,monthly,supplements,539,False,1.84,0.3792,Medium
SUB01725,CUST04202,quarterly,supplements,545,False,1.91,0.0006,Low
SUB01726,CUST04209,monthly,skincare,534,False,2.51,0.3276,Low
SUB01727,CUST04212,monthly,supplements,530,False,2.17,0.3679,Medium
SUB01728,CUST04220,monthly,haircare,528,False,2.3,0.3102,Low
SUB01729,CUST04224,quarterly,haircare,529,False,2.49,0.0004,Low
SUB01730,CUST04230,monthly,haircare,527,False,2.47,0.3043,Low
SUB01731,CUST04242,quarterly,skincare,550,False,2.35,0.0005,Low
SUB01732,CUST04261,quarterly,wellness_bundle,538,False,4.37,0.0004,Low
SUB01733,CUST04263,quarterly,haircare,526,False,2.32,0.0004,Low
SUB01734,CUST04267,monthly,skincare,533,False,2.6,0.3248,Low
SUB01735,CUST04268,monthly,supplements,525,False,2.04,0.3738,Medium
SUB01736,CUST04269,monthly,haircare,541,False,2.41,0.3043,Low
SUB01737,CUST04271,monthly,skincare,548,False,2.54,0.3241,Low
SUB01738,CUST04272,monthly,haircare,530,False,2.1,0.3168,Low
SUB01739,CUST04284,monthly,haircare,531,False,2.36,0.3077,Low
SUB01740,CUST04286,monthly,wellness_bundle,540,False,3.89,0.3291,Low
SUB01741,CUST04291,quarterly,supplements,539,False,1.97,0.0006,Low
SUB01742,CUST04294,monthly,haircare,537,False,2.4,0.3053,Low
SUB01743,CUST04298,monthly,skincare,524,False,2.38,0.3339,Medium
SUB01744,CUST04300,monthly,skincare,523,False,2.48,0.3308,Medium
SUB01745,CUST04301,monthly,supplements,549,False,2.07,0.3691,Medium
SUB01746,CUST04303,quarterly,skincare,530,False,2.74,0.0004,Low
SUB01747,CUST04306,monthly,haircare,533,False,2.13,0.3152,Low
SUB01748,CUST04307,monthly,supplements,536,False,1.86,0.379,Medium
SUB01749,CUST04308,monthly,haircare,544,False,2.09,0.3151,Low
SUB01750,CUST04311,monthly,haircare,539,False,2.17,0.3132,Low
SUB01751,CUST04315,quarterly,supplements,523,False,1.82,0.0006,Low
SUB01752,CUST04318,monthly,haircare,526,False,2.22,0.3131,Low
SUB01753,CUST04319,monthly,skincare,547,False,2.29,0.3335,Medium
SUB01754,CUST04320,monthly,haircare,548,False,2.34,0.3056,Low
SUB01755,CUST04322,quarterly,supplements,524,False,1.86,0.0006,Low
SUB01756,CUST04325,monthly,supplements,547,False,1.99,0.3725,Medium
SUB01757,CUST04326,monthly,haircare,544,False,2.11,0.3146,Low
SUB01758,CUST04327,monthly,skincare,539,False,2.58,0.3244,Low
SUB01759,CUST04332,monthly,wellness_bundle,532,False,4.61,0.3058,Low
SUB01760,CUST04334,monthly,supplements,539,False,1.89,0.3775,Medium
SUB01761,CUST04335,quarterly,haircare,526,False,2.32,0.0004,Low
SUB01762,CUST04336,monthly,skincare,526,False,2.63,0.3246,Low
SUB01763,CUST04339,monthly,wellness_bundle,525,False,4.2,0.322,Low
SUB01764,CUST04340,quarterly,wellness_bundle,523,False,4.0,0.0005,Low
SUB01765,CUST04342,monthly,skincare,535,False,2.3,0.3351,Medium
SUB01766,CUST04345,monthly,supplements,534,False,2.13,0.3689,Medium
SUB01767,CUST04347,quarterly,skincare,545,False,2.67,0.0004,Low
SUB01768,CUST04351,monthly,haircare,524,False,2.32,0.31,Low
SUB01769,CUST04352,monthly,supplements,545,False,2.0,0.3724,Medium
SUB01770,CUST04355,monthly,haircare,537,False,0.33,0.1502,Low
SUB01771,CUST04357,monthly,skincare,540,False,2.65,0.3216,Low
SUB01772,CUST04358,monthly,supplements,541,False,1.91,0.3764,Medium
SUB01773,CUST04360,monthly,wellness_bundle,523,False,4.62,0.3081,Low
SUB01774,CUST04361,monthly,skincare,541,False,2.7,0.3196,Low
SUB01775,CUST04366,monthly,skincare,533,False,2.47,0.3293,Low
SUB01776,CUST04368,quarterly,wellness_bundle,550,False,4.02,0.0004,Low
SUB01777,CUST04370,monthly,skincare,538,False,2.57,0.3248,Low
SUB01778,CUST04372,quarterly,skincare,544,False,2.67,0.0004,Low
SUB01779,CUST04373,monthly,supplements,546,False,1.87,0.3771,Medium
SUB01780,CUST04375,quarterly,haircare,545,False,2.13,0.0004,Low
SUB01781,CUST04376,monthly,haircare,539,False,2.14,0.3142,Low
SUB01782,CUST04377,monthly,skincare,548,False,2.64,0.3207,Low
SUB01783,CUST04378,quarterly,haircare,533,False,2.43,0.0004,Low
SUB01784,CUST04381,monthly,skincare,545,False,2.3,0.3335,Medium
SUB01785,CUST04383,quarterly,haircare,534,False,2.15,0.0004,Low
SUB01786,CUST04386,quarterly,supplements,534,False,1.78,0.0006,Low
SUB01787,CUST04391,quarterly,skincare,551,False,2.52,0.0005,Low
SUB01788,CUST04392,monthly,supplements,532,False,2.09,0.3707,Medium
SUB01789,CUST04404,quarterly,supplements,538,False,0.27,0.0002,Low
SUB01790,CUST04406,monthly,skincare,525,False,2.8,0.319,Low
SUB01791,CUST04410,monthly,skincare,550,False,2.45,0.3274,Low
SUB01792,CUST04411,monthly,supplements,529,False,1.79,0.3827,Medium
SUB01793,CUST04435,monthly,skincare,549,False,2.23,0.3356,Medium
SUB01794,CUST04439,monthly,skincare,543,False,2.52,0.3257,Low
SUB01795,CUST04441,monthly,wellness_bundle,546,False,4.43,0.3079,Low
SUB01796,CUST04447,quarterly,supplements,539,False,2.06,0.0006,Low
SUB01797,CUST04459,monthly,haircare,538,False,2.08,0.3166,Low
SUB01798,CUST04469,monthly,wellness_bundle,536,False,4.09,0.3228,Low
SUB01799,CUST04471,quarterly,supplements,543,False,2.11,0.0005,Low
SUB01800,CUST04481,monthly,skincare,523,False,2.53,0.3289,Low
SUB01801,CUST04484,monthly,skincare,545,False,2.55,0.3242,Low
SUB01802,CUST04485,monthly,skincare,523,False,2.49,0.3303,Medium
SUB01803,CUST04487,quarterly,skincare,543,False,2.35,0.0005,Low
SUB01804,CUST04488,quarterly,supplements,549,False,2.0,0.0006,Low
SUB01805,CUST04492,monthly,skincare,537,False,2.73,0.3193,Low
SUB01806,CUST04493,quarterly,skincare,543,False,2.43,0.0005,Low
SUB01807,CUST04495,monthly,haircare,524,False,2.25,0.3124,Low
SUB01808,CUST04496,monthly,supplements,524,False,2.18,0.3685,Medium
SUB01809,CUST04497,monthly,skincare,545,False,2.65,0.3208,Low
SUB01810,CUST04498,monthly,wellness_bundle,538,False,4.19,0.3189,Low
SUB01811,CUST04499,quarterly,skincare,530,False,2.39,0.0005,Low
SUB01812,CUST04501,quarterly,wellness_bundle,534,False,0.64,0.0002,Low
SUB01813,CUST04506,monthly,skincare,526,False,2.37,0.334,Medium
SUB01814,CUST04507,quarterly,skincare,540,False,2.72,0.0004,Low
SUB01815,CUST04509,monthly,haircare,549,False,2.22,0.3097,Low
SUB01816,CUST04510,monthly,wellness_bundle,532,False,4.21,0.3197,Low
SUB01817,CUST04512,quarterly,skincare,530,False,2.69,0.0004,Low
SUB01818,CUST04513,monthly,supplements,537,False,2.04,0.3719,Medium
SUB01819,CUST04514,quarterly,haircare,546,False,2.27,0.0004,Low
SUB01820,CUST04517,monthly,skincare,538,False,2.37,0.3323,Medium
SUB01821,CUST04519,monthly,supplements,550,False,2.03,0.3706,Medium
SUB01822,CUST04520,monthly,skincare,546,False,2.56,0.3237,Low
SUB01823,CUST04522,monthly,skincare,527,False,2.79,0.319,Low
SUB01824,CUST04523,monthly,skincare,535,False,2.29,0.3355,Medium
SUB01825,CUST04524,quarterly,skincare,546,False,2.28,0.0005,Low
SUB01826,CUST04525,quarterly,supplements,548,False,1.84,0.0006,Low
SUB01827,CUST04526,quarterly,skincare,526,False,2.81,0.0004,Low
SUB01828,CUST04528,monthly,haircare,534,False,2.43,0.3046,Low
SUB01829,CUST04529,quarterly,supplements,524,False,2.07,0.0006,Low
SUB01830,CUST04530,monthly,skincare,547,False,2.51,0.3254,Low
SUB01831,CUST04532,monthly,supplements,549,False,0.31,0.1837,Low
SUB01832,CUST04534,monthly,skincare,524,False,2.44,0.3319,Medium
SUB01833,CUST04536,monthly,haircare,526,False,2.48,0.3041,Low
SUB01834,CUST04537,monthly,supplements,541,False,1.84,0.3791,Medium
SUB01835,CUST04538,quarterly,supplements,551,False,2.06,0.0005,Low
SUB01836,CUST04540,quarterly,haircare,540,False,0.34,0.0002,Low
SUB01837,CUST04541,quarterly,skincare,542,False,2.66,0.0004,Low
SUB01838,CUST04542,quarterly,haircare,546,False,0.34,0.0002,Low
SUB01839,CUST04543,monthly,skincare,540,False,2.7,0.3199,Low
SUB01840,CUST04545,monthly,supplements,547,False,2.04,0.3704,Medium
SUB01841,CUST04546,quarterly,skincare,549,False,2.34,0.0005,Low
SUB01842,CUST04548,monthly,skincare,532,False,2.77,0.3186,Low
SUB01843,CUST04550,monthly,supplements,541,False,1.82,0.3797,Medium
SUB01844,CUST04551,monthly,wellness_bundle,538,False,3.9,0.3293,Low
SUB01845,CUST04552,monthly,skincare,551,False,4.8,0.1417,Low
SUB01846,CUST04553,quarterly,wellness_bundle,525,False,4.29,0.0004,Low
SUB01847,CUST04554,monthly,haircare,546,False,2.24,0.3096,Low
SUB01848,CUST04555,quarterly,skincare,535,False,2.46,0.0005,Low
SUB01849,CUST04558,quarterly,wellness_bundle,537,False,4.43,0.0004,Low
SUB01850,CUST04560,quarterly,skincare,524,False,2.6,0.0005,Low
SUB01851,CUST04562,monthly,wellness_bundle,530,False,4.07,0.3253,Low
SUB01852,CUST04563,monthly,supplements,531,False,2.01,0.3739,Medium
SUB01853,CUST04565,monthly,haircare,525,False,2.33,0.3096,Low
SUB01854,CUST04567,quarterly,haircare,551,False,2.11,0.0004,Low
SUB01855,CUST04568,monthly,supplements,535,False,1.92,0.3768,Medium
SUB01856,CUST04569,monthly,supplements,524,False,2.02,0.3745,Medium
SUB01857,CUST04570,monthly,haircare,530,False,2.22,0.3127,Low
SUB01858,CUST04571,quarterly,supplements,540,False,1.9,0.0006,Low
SUB01859,CUST04576,monthly,haircare,544,False,2.33,0.3068,Low
SUB01860,CUST04577,monthly,haircare,538,False,2.28,0.3093,Low
SUB01861,CUST04578,quarterly,haircare,540,False,2.0,0.0004,Low
SUB01862,CUST04581,monthly,skincare,542,False,2.31,0.3337,Medium
SUB01863,CUST04584,monthly,skincare,536,False,2.28,0.3358,Medium
SUB01864,CUST04586,quarterly,wellness_bundle,551,False,4.01,0.0004,Low
SUB01865,CUST04587,quarterly,supplements,529,False,1.81,0.0006,Low
SUB01866,CUST04590,monthly,haircare,542,False,2.18,0.3122,Low
SUB01867,CUST04591,monthly,wellness_bundle,536,False,4.16,0.3204,Low
SUB01868,CUST04592,quarterly,supplements,534,False,2.14,0.0005,Low
SUB01869,CUST04594,monthly,haircare,536,False,2.03,0.3183,Low
SUB01870,CUST04595,quarterly,supplements,550,False,1.78,0.0006,Low
SUB01871,CUST04597,monthly,wellness_bundle,545,False,4.15,0.3181,Low
SUB01872,CUST04598,monthly,wellness_bundle,546,False,0.57,0.1955,Low
SUB01873,CUST04599,monthly,supplements,530,False,2.03,0.3732,Medium
SUB01874,CUST04600,quarterly,skincare,539,False,2.54,0.0005,Low
SUB01875,CUST04601,monthly,haircare,542,False,2.01,0.3183,Low
SUB01876,CUST04602,monthly,skincare,545,False,0.34,0.1658,Low
SUB01877,CUST04603,quarterly,wellness_bundle,546,False,3.74,0.0005,Low
SUB01878,CUST04604,quarterly,haircare,540,False,0.35,0.0002,Low
SUB01879,CUST04605,quarterly,skincare,533,False,2.67,0.0004,Low
SUB01880,CUST04606,monthly,supplements,542,False,2.07,0.3698,Medium
SUB01881,CUST04607,quarterly,haircare,530,False,2.22,0.0004,Low
SUB01882,CUST04609,monthly,skincare,530,False,2.72,0.3209,Low
SUB01883,CUST04610,monthly,wellness_bundle,540,False,3.89,0.329,Low
