subscription_id,customer_id,plan_type,product_category_key,lifetime_days,is_churned,estimated_mrr,churn_probability,risk_band,top_churn_driver
SUB01267,CUST03133,quarterly,skincare,635,False,4.2,0.1931,Low,order_interval_days
SUB01268,CUST03136,monthly,haircare,628,False,7.39,0.4616,Medium,cohort_month
SUB01269,CUST03137,monthly,haircare,618,False,7.92,0.4735,Medium,cohort_month
SUB01270,CUST03138,quarterly,wellness_bundle,622,False,4.35,0.2608,Low,order_interval_days
SUB01271,CUST03139,monthly,skincare,638,False,7.96,0.4907,Medium,cohort_month
SUB01272,CUST03141,monthly,supplements,636,False,6.93,0.5266,Medium,cohort_month
SUB01273,CUST03144,monthly,haircare,639,False,5.72,0.541,Medium,cohort_month
SUB01274,CUST03148,monthly,haircare,90,True,0.0,0.4665,Medium,cohort_month
SUB01275,CUST03153,monthly,supplements,30,True,0.0,0.8117,High,total_net_revenue
SUB01276,CUST03160,quarterly,haircare,618,False,4.07,0.1563,Low,order_interval_days
SUB01277,CUST03161,monthly,haircare,618,False,7.73,0.4585,Medium,cohort_month
SUB01278,CUST03162,monthly,haircare,60,True,0.0,0.7718,High,total_net_revenue
SUB01279,CUST03163,monthly,skincare,60,True,0.0,0.7834,High,total_net_revenue
SUB01280,CUST03164,quarterly,supplements,631,False,1.85,0.1457,Low,order_interval_days
SUB01281,CUST03167,quarterly,haircare,614,False,4.17,0.1632,Low,order_interval_days
SUB01282,CUST03168,monthly,supplements,636,False,5.3,0.5862,Medium,total_net_revenue
SUB01283,CUST03174,quarterly,supplements,621,False,3.7,0.1575,Low,order_interval_days
SUB01284,CUST03177,monthly,skincare,640,False,8.47,0.3788,Medium,cohort_month
SUB01285,CUST03178,quarterly,wellness_bundle,624,False,7.62,0.272,Low,order_interval_days
SUB01286,CUST03184,monthly,skincare,636,False,6.66,0.4573,Medium,cohort_month
SUB01287,CUST03188,monthly,wellness_bundle,630,False,14.37,0.2578,Low,cohort_month
SUB01288,CUST03189,monthly,haircare,619,False,7.48,0.3788,Medium,cohort_month
SUB01289,CUST03190,quarterly,supplements,616,False,3.17,0.0742,Low,order_interval_days
SUB01290,CUST03191,monthly,supplements,621,False,6.67,0.4788,Medium,cohort_month
SUB01291,CUST03193,monthly,haircare,90,True,0.0,0.5816,Medium,cohort_month
SUB01292,CUST03194,quarterly,supplements,630,False,3.03,0.0783,Low,order_interval_days
SUB01293,CUST03195,monthly,haircare,30,True,0.0,0.7917,High,total_net_revenue
SUB01294,CUST03196,monthly,supplements,30,True,0.0,0.8092,High,total_net_revenue
SUB01295,CUST03197,quarterly,skincare,630,False,4.57,0.3596,Medium,order_interval_days
SUB01296,CUST03199,monthly,skincare,30,True,0.0,0.8103,High,total_net_revenue
SUB01297,CUST03200,monthly,skincare,636,False,8.32,0.3817,Medium,cohort_month
SUB01298,CUST03201,monthly,wellness_bundle,619,False,15.02,0.2411,Low,cohort_month
SUB01299,CUST03202,monthly,wellness_bundle,614,False,14.89,0.2475,Low,cohort_month
SUB01300,CUST03204,monthly,supplements,30,True,0.0,0.5004,Medium,total_orders
SUB01301,CUST03205,quarterly,haircare,632,False,3.64,0.1573,Low,order_interval_days
SUB01302,CUST03206,quarterly,haircare,625,False,3.69,0.1562,Low,order_interval_days
SUB01303,CUST03210,monthly,haircare,615,False,7.41,0.4067,Medium,cohort_month
SUB01304,CUST03211,quarterly,wellness_bundle,640,False,6.79,0.3068,Low,order_interval_days
SUB01305,CUST03212,quarterly,haircare,621,False,3.81,0.1457,Low,order_interval_days
SUB01306,CUST03213,monthly,supplements,30,True,0.0,0.8141,High,total_net_revenue
SUB01307,CUST03217,monthly,supplements,640,False,6.69,0.5227,Medium,cohort_month
SUB01308,CUST03223,quarterly,skincare,623,False,4.53,0.3479,Medium,order_interval_days
SUB01309,CUST03225,monthly,skincare,618,False,8.52,0.3878,Medium,cohort_month
SUB01310,CUST03227,monthly,wellness_bundle,30,True,0.0,0.6945,High,total_orders
SUB01311,CUST03229,monthly,supplements,634,False,6.7,0.5608,Medium,cohort_month
SUB01312,CUST03230,monthly,supplements,60,True,0.0,0.8136,High,total_net_revenue
SUB01313,CUST03231,monthly,wellness_bundle,628,False,14.57,0.2475,Low,cohort_month
SUB01314,CUST03233,quarterly,skincare,90,True,0.0,0.386,Medium,order_interval_days
SUB01315,CUST03234,monthly,wellness_bundle,637,False,14.49,0.244,Low,cohort_month
SUB01316,CUST03237,monthly,wellness_bundle,619,False,15.01,0.2428,Low,cohort_month
SUB01317,CUST03239,monthly,skincare,629,False,8.26,0.477,Medium,cohort_month
SUB01318,CUST03242,monthly,skincare,635,False,6.8,0.4222,Medium,cohort_month
SUB01319,CUST03245,monthly,supplements,639,False,5.05,0.5012,Medium,cohort_month
SUB01320,CUST03248,monthly,skincare,90,True,0.0,0.4234,Medium,cohort_month
SUB01321,CUST03249,quarterly,skincare,90,True,0.0,0.3013,Low,order_interval_days
SUB01322,CUST03250,monthly,supplements,90,True,0.0,0.682,High,total_net_revenue
SUB01323,CUST03252,monthly,supplements,90,True,0.0,0.5608,Medium,cohort_month
SUB01324,CUST03254,monthly,wellness_bundle,632,False,13.97,0.3379,Medium,cohort_month
SUB01325,CUST03255,monthly,haircare,633,False,7.67,0.3796,Medium,cohort_month
SUB01326,CUST03256,monthly,wellness_bundle,625,False,14.31,0.2816,Low,cohort_month
SUB01327,CUST03257,quarterly,skincare,625,False,4.3,0.2447,Low,order_interval_days
SUB01328,CUST03258,monthly,supplements,615,False,6.98,0.5206,Medium,cohort_month
SUB01329,CUST03259,monthly,wellness_bundle,633,False,14.21,0.281,Low,cohort_month
SUB01330,CUST03260,quarterly,skincare,615,False,4.36,0.2047,Low,order_interval_days
SUB01331,CUST03261,monthly,skincare,626,False,8.61,0.3955,Medium,cohort_month
SUB01332,CUST03262,monthly,supplements,642,False,6.98,0.4026,Medium,cohort_month
SUB01333,CUST03266,monthly,supplements,90,True,0.0,0.682,High,total_net_revenue
SUB01334,CUST03268,monthly,haircare,90,True,0.0,0.3387,Medium,cohort_month
SUB01335,CUST03269,monthly,haircare,30,True,0.0,0.8052,High,total_net_revenue
SUB01336,CUST03270,quarterly,supplements,614,False,3.48,0.0744,Low,order_interval_days
SUB01337,CUST03272,quarterly,wellness_bundle,625,False,7.43,0.2719,Low,order_interval_days
SUB01338,CUST03274,monthly,skincare,640,False,8.24,0.3934,Medium,cohort_month
SUB01339,CUST03276,monthly,haircare,627,False,7.54,0.4635,Medium,cohort_month
SUB01340,CUST03277,monthly,skincare,640,False,8.7,0.3595,Medium,cohort_month
SUB01341,CUST03278,monthly,skincare,619,False,7.03,0.424,Medium,cohort_month
SUB01342,CUST03279,quarterly,haircare,618,False,3.84,0.1365,Low,order_interval_days
SUB01343,CUST03281,monthly,haircare,634,False,7.58,0.3742,Medium,cohort_month
SUB01344,CUST03282,quarterly,skincare,628,False,4.3,0.3006,Low,order_interval_days
SUB01345,CUST03283,monthly,skincare,60,True,0.0,0.7805,High,total_net_revenue
SUB01346,CUST03284,quarterly,supplements,637,False,3.38,0.0763,Low,order_interval_days
SUB01347,CUST03285,quarterly,skincare,90,True,0.0,0.3453,Medium,order_interval_days
SUB01348,CUST03288,monthly,supplements,617,False,6.78,0.5885,Medium,cohort_month
SUB01349,CUST03289,monthly,haircare,636,False,5.95,0.5287,Medium,cohort_month
SUB01350,CUST03290,quarterly,wellness_bundle,626,False,6.85,0.3271,Low,order_interval_days
SUB01351,CUST03291,monthly,supplements,30,True,0.0,0.7932,High,total_orders
SUB01352,CUST03293,monthly,supplements,619,False,5.62,0.5955,Medium,total_net_revenue
SUB01353,CUST03297,quarterly,haircare,622,False,2.02,0.1603,Low,order_interval_days
SUB01354,CUST03300,monthly,wellness_bundle,621,False,13.99,0.2908,Low,cohort_month
SUB01355,CUST03301,monthly,supplements,30,True,0.0,0.8135,High,total_net_revenue
SUB01356,CUST03302,monthly,haircare,638,False,7.01,0.4211,Medium,cohort_month
SUB01357,CUST03303,monthly,supplements,642,False,7.4,0.3626,Medium,cohort_month
SUB01358,CUST03305,monthly,wellness_bundle,621,False,14.43,0.2848,Low,cohort_month
SUB01359,CUST03310,monthly,wellness_bundle,604,False,10.93,0.2534,Low,cohort_month
SUB01360,CUST03314,monthly,skincare,597,False,6.88,0.2412,Low,cohort_quarter
SUB01361,CUST03317,monthly,supplements,587,False,5.38,0.4078,Medium,cohort_quarter
SUB01362,CUST03321,quarterly,supplements,599,False,1.75,0.0032,Low,cohort_quarter
SUB01363,CUST03327,monthly,haircare,602,False,6.02,0.2523,Low,cohort_quarter
SUB01364,CUST03331,monthly,wellness_bundle,597,False,11.61,0.2353,Low,cohort_month
SUB01365,CUST03337,monthly,supplements,605,False,3.77,0.1986,Low,cohort_quarter
SUB01366,CUST03339,monthly,haircare,610,False,5.79,0.303,Low,cohort_quarter
SUB01367,CUST03343,monthly,supplements,592,False,5.33,0.4124,Medium,cohort_quarter
SUB01368,CUST03350,quarterly,supplements,605,False,1.87,0.0019,Low,cohort_quarter
SUB01369,CUST03354,quarterly,haircare,608,False,1.95,0.0023,Low,cohort_quarter
SUB01370,CUST03361,monthly,wellness_bundle,593,False,11.64,0.2358,Low,cohort_month
SUB01371,CUST03366,monthly,supplements,605,False,5.23,0.4092,Medium,cohort_quarter
SUB01372,CUST03368,monthly,haircare,30,True,0.0,0.3824,Medium,cohort_quarter
SUB01373,CUST03376,monthly,skincare,585,False,2.96,0.1265,Low,cohort_quarter
SUB01374,CUST03377,quarterly,haircare,597,False,2.13,0.0029,Low,cohort_month
SUB01375,CUST03384,monthly,wellness_bundle,610,False,11.48,0.2353,Low,cohort_month
SUB01376,CUST03386,quarterly,skincare,591,False,2.35,0.0057,Low,cohort_quarter
SUB01377,CUST03388,monthly,supplements,587,False,3.93,0.1981,Low,cohort_quarter
SUB01378,CUST03394,quarterly,haircare,606,False,2.1,0.0029,Low,cohort_month
SUB01379,CUST03398,monthly,wellness_bundle,593,False,11.3,0.2513,Low,cohort_month
SUB01380,CUST03401,monthly,wellness_bundle,584,False,11.94,0.2353,Low,cohort_month
SUB01381,CUST03402,monthly,skincare,590,False,6.64,0.2521,Low,cohort_quarter
SUB01382,CUST03406,monthly,supplements,597,False,5.16,0.4178,Medium,cohort_quarter
SUB01383,CUST03408,monthly,supplements,604,False,5.14,0.4195,Medium,cohort_quarter
SUB01384,CUST03409,monthly,wellness_bundle,590,False,11.61,0.2435,Low,cohort_month
SUB01385,CUST03411,monthly,skincare,592,False,6.77,0.2438,Low,cohort_quarter
SUB01386,CUST03414,monthly,supplements,600,False,5.45,0.3649,Medium,cohort_quarter
SUB01387,CUST03415,quarterly,supplements,588,False,1.92,0.0019,Low,cohort_quarter
SUB01388,CUST03418,monthly,skincare,588,False,6.78,0.2674,Low,cohort_quarter
SUB01389,CUST03423,monthly,wellness_bundle,587,False,11.14,0.2534,Low,cohort_month
SUB01390,CUST03424,quarterly,skincare,605,False,2.07,0.0029,Low,cohort_quarter
SUB01391,CUST03426,quarterly,haircare,602,False,1.96,0.0023,Low,cohort_quarter
SUB01392,CUST03428,quarterly,wellness_bundle,584,False,4.02,0.0471,Low,cohort_quarter
SUB01393,CUST03430,monthly,haircare,603,False,5.95,0.2984,Low,cohort_quarter
SUB01394,CUST03431,monthly,haircare,589,False,6.36,0.2475,Low,cohort_quarter
SUB01395,CUST03435,monthly,supplements,597,False,5.34,0.4095,Medium,cohort_quarter
SUB01396,CUST03436,monthly,supplements,605,False,5.04,0.3949,Medium,cohort_quarter
SUB01397,CUST03437,monthly,supplements,594,False,3.63,0.1938,Low,cohort_quarter
SUB01398,CUST03442,monthly,skincare,60,True,0.0,0.2456,Low,cohort_quarter
SUB01399,CUST03447,monthly,skincare,588,False,6.63,0.2521,Low,cohort_quarter
SUB01400,CUST03448,quarterly,skincare,586,False,2.35,0.0045,Low,cohort_quarter
SUB01401,CUST03449,quarterly,wellness_bundle,603,False,3.7,0.0178,Low,cohort_quarter
SUB01402,CUST03451,monthly,skincare,604,False,4.94,0.2186,Low,cohort_month
SUB01403,CUST03454,quarterly,supplements,595,False,1.71,0.0011,Low,cohort_quarter
SUB01404,CUST03455,monthly,wellness_bundle,30,True,0.0,0.3992,Medium,cohort_quarter
SUB01405,CUST03456,quarterly,haircare,608,False,2.05,0.0029,Low,cohort_month
SUB01406,CUST03457,monthly,supplements,610,False,4.98,0.3843,Medium,cohort_quarter
SUB01407,CUST03459,quarterly,supplements,599,False,1.85,0.0027,Low,cohort_quarter
SUB01408,CUST03464,quarterly,supplements,595,False,1.84,0.0027,Low,cohort_quarter
SUB01409,CUST03468,quarterly,skincare,590,False,2.22,0.0029,Low,cohort_month
SUB01410,CUST03469,monthly,haircare,588,False,6.24,0.248,Low,cohort_quarter
SUB01411,CUST03471,quarterly,skincare,606,False,0.32,0.0332,Low,cohort_quarter
SUB01412,CUST03473,quarterly,supplements,601,False,1.74,0.0017,Low,cohort_quarter
SUB01413,CUST03474,quarterly,haircare,605,False,2.09,0.0029,Low,cohort_month
SUB01414,CUST03479,monthly,wellness_bundle,612,False,11.09,0.1941,Low,cohort_month
SUB01415,CUST03483,quarterly,supplements,609,False,1.71,0.0017,Low,cohort_quarter
SUB01416,CUST03485,quarterly,supplements,610,False,1.77,0.0019,Low,cohort_quarter
SUB01417,CUST03487,monthly,skincare,609,False,6.48,0.2512,Low,cohort_quarter
SUB01418,CUST03489,monthly,haircare,30,True,0.0,0.3796,Medium,cohort_quarter
SUB01419,CUST03491,quarterly,supplements,584,False,1.85,0.0019,Low,cohort_quarter
SUB01420,CUST03498,monthly,skincare,607,False,6.35,0.2526,Low,cohort_quarter
SUB01421,CUST03503,monthly,supplements,583,False,5.78,0.349,Medium,cohort_quarter
SUB01422,CUST03508,monthly,skincare,600,False,6.21,0.2549,Low,cohort_quarter
SUB01423,CUST03510,monthly,skincare,610,False,6.51,0.2578,Low,cohort_quarter
SUB01424,CUST03535,monthly,wellness_bundle,603,False,11.35,0.2439,Low,cohort_month
SUB01425,CUST03536,quarterly,skincare,590,False,2.18,0.0029,Low,cohort_month
SUB01426,CUST03538,monthly,skincare,609,False,6.49,0.2512,Low,cohort_quarter
SUB01427,CUST03540,monthly,skincare,603,False,7.06,0.2545,Low,cohort_month
SUB01428,CUST03542,quarterly,skincare,600,False,2.36,0.0066,Low,cohort_quarter
SUB01429,CUST03543,quarterly,skincare,598,False,2.25,0.0068,Low,cohort_quarter
SUB01430,CUST03544,monthly,skincare,611,False,8.72,0.2059,Low,cohort_month
SUB01431,CUST03545,monthly,skincare,609,False,4.74,0.2151,Low,cohort_month
SUB01432,CUST03546,monthly,skincare,592,False,6.78,0.2438,Low,cohort_quarter
SUB01433,CUST03547,monthly,supplements,60,True,0.0,0.4368,Medium,cohort_quarter
SUB01434,CUST03548,quarterly,supplements,608,False,1.69,0.0023,Low,cohort_quarter
SUB01435,CUST03550,quarterly,wellness_bundle,607,False,3.99,0.0535,Low,cohort_quarter
SUB01436,CUST03551,quarterly,supplements,604,False,1.87,0.0019,Low,cohort_quarter
SUB01437,CUST03552,monthly,skincare,597,False,6.49,0.2526,Low,cohort_quarter
SUB01438,CUST03555,monthly,supplements,608,False,5.13,0.4237,Medium,cohort_quarter
SUB01439,CUST03556,monthly,supplements,60,True,0.0,0.4095,Medium,cohort_quarter
SUB01440,CUST03558,monthly,skincare,588,False,7.1,0.246,Low,cohort_month
SUB01441,CUST03559,monthly,haircare,610,False,4.37,0.2019,Low,cohort_quarter
SUB01442,CUST03560,quarterly,haircare,611,False,4.03,0.1009,Low,cohort_month
SUB01443,CUST03561,monthly,skincare,583,False,7.09,0.2398,Low,cohort_quarter
SUB01444,CUST03562,quarterly,skincare,605,False,2.32,0.0057,Low,cohort_quarter
SUB01445,CUST03563,monthly,haircare,591,False,6.09,0.259,Low,cohort_quarter
SUB01446,CUST03568,monthly,wellness_bundle,610,False,8.48,0.2187,Low,cohort_month
SUB01447,CUST03569,monthly,haircare,583,False,6.42,0.2475,Low,cohort_quarter
SUB01448,CUST03570,monthly,haircare,610,False,6.09,0.2452,Low,cohort_quarter
SUB01449,CUST03571,monthly,skincare,600,False,6.81,0.2412,Low,cohort_quarter
SUB01450,CUST03573,monthly,supplements,595,False,5.26,0.4329,Medium,cohort_quarter
SUB01451,CUST03574,monthly,wellness_bundle,588,False,11.33,0.2576,Low,cohort_month
SUB01452,CUST03576,quarterly,supplements,588,False,1.84,0.0019,Low,cohort_quarter
SUB01453,CUST03578,quarterly,haircare,604,False,2.04,0.0029,Low,cohort_quarter
SUB01454,CUST03579,monthly,skincare,583,False,6.94,0.2424,Low,cohort_quarter
SUB01455,CUST03580,monthly,skincare,60,True,0.0,0.2674,Low,cohort_quarter
SUB01456,CUST03581,quarterly,haircare,600,False,2.16,0.0029,Low,cohort_month
SUB01457,CUST03583,monthly,supplements,60,True,0.0,0.4329,Medium,cohort_quarter
SUB01458,CUST03584,monthly,skincare,587,False,6.93,0.2412,Low,cohort_quarter
SUB01459,CUST03586,quarterly,supplements,601,False,1.72,0.0023,Low,cohort_quarter
SUB01460,CUST03587,monthly,skincare,583,False,6.98,0.2412,Low,cohort_quarter
SUB01461,CUST03588,monthly,supplements,606,False,5.25,0.4074,Medium,cohort_quarter
SUB01462,CUST03589,quarterly,supplements,590,False,1.83,0.0017,Low,cohort_quarter
SUB01463,CUST03590,quarterly,wellness_bundle,606,False,3.62,0.0172,Low,cohort_quarter
SUB01464,CUST03591,quarterly,wellness_bundle,594,False,3.54,0.0246,Low,cohort_quarter
SUB01465,CUST03593,monthly,wellness_bundle,583,False,11.31,0.2534,Low,cohort_month
SUB01466,CUST03594,monthly,skincare,606,False,6.57,0.2578,Low,cohort_quarter
SUB01467,CUST03595,monthly,supplements,595,False,3.93,0.1981,Low,cohort_quarter
SUB01468,CUST03596,quarterly,skincare,601,False,2.32,0.0057,Low,cohort_quarter
SUB01469,CUST03597,quarterly,haircare,585,False,1.89,0.0023,Low,cohort_quarter
SUB01470,CUST03598,quarterly,supplements,596,False,1.61,0.0021,Low,cohort_quarter
SUB01471,CUST03599,quarterly,haircare,587,False,2.08,0.0029,Low,cohort_quarter
SUB01472,CUST03600,monthly,supplements,612,False,3.67,0.2158,Low,cohort_quarter
SUB01473,CUST03601,monthly,skincare,594,False,6.83,0.2424,Low,cohort_quarter
SUB01474,CUST03604,monthly,skincare,606,False,6.81,0.2398,Low,cohort_quarter
SUB01475,CUST03605,quarterly,haircare,608,False,1.85,0.0023,Low,cohort_quarter
SUB01476,CUST03606,monthly,skincare,594,False,7.01,0.2456,Low,cohort_quarter
SUB01477,CUST03608,quarterly,haircare,591,False,1.92,0.0023,Low,cohort_quarter
SUB01478,CUST03609,monthly,skincare,595,False,6.9,0.2412,Low,cohort_quarter
SUB01479,CUST03610,quarterly,supplements,584,False,1.83,0.0017,Low,cohort_quarter
SUB01480,CUST03612,monthly,haircare,585,False,4.49,0.196,Low,cohort_quarter
SUB01481,CUST03615,quarterly,skincare,608,False,2.34,0.0078,Low,cohort_quarter
SUB01482,CUST03618,monthly,wellness_bundle,587,False,11.29,0.2534,Low,cohort_month
SUB01483,CUST03619,monthly,supplements,585,False,3.73,0.191,Low,cohort_quarter
SUB01484,CUST03620,quarterly,skincare,596,False,2.34,0.0057,Low,cohort_quarter
SUB01485,CUST03623,monthly,supplements,602,False,5.23,0.414,Medium,cohort_quarter
SUB01486,CUST03627,quarterly,haircare,600,False,2.15,0.0029,Low,cohort_month
SUB01487,CUST03628,monthly,haircare,604,False,4.18,0.1943,Low,cohort_quarter
SUB01488,CUST03629,monthly,haircare,583,False,4.63,0.2041,Low,cohort_quarter
SUB01489,CUST03634,quarterly,supplements,575,False,1.99,0.0016,Low,cohort_month
SUB01490,CUST03635,monthly,skincare,569,False,4.74,0.2715,Low,cohort_month
SUB01491,CUST03636,quarterly,supplements,567,False,1.78,0.0019,Low,cohort_month
SUB01492,CUST03637,monthly,haircare,575,False,4.1,0.2814,Low,cohort_month
SUB01493,CUST03640,monthly,supplements,30,True,0.0,0.393,Medium,cohort_month
SUB01494,CUST03643,monthly,supplements,568,False,3.65,0.3857,Medium,cohort_month
SUB01495,CUST03645,monthly,haircare,575,False,4.07,0.2667,Low,cohort_month
SUB01496,CUST03653,quarterly,skincare,563,False,2.29,0.0021,Low,cohort_month
SUB01497,CUST03655,quarterly,skincare,563,False,2.28,0.0021,Low,cohort_month
SUB01498,CUST03661,monthly,wellness_bundle,574,False,7.75,0.381,Medium,cohort_month
SUB01499,CUST03667,monthly,wellness_bundle,569,False,4.32,0.1858,Low,cohort_month
SUB01500,CUST03668,monthly,skincare,574,False,2.49,0.0806,Low,cohort_month
SUB01501,CUST03669,quarterly,supplements,578,False,1.92,0.0024,Low,cohort_month
SUB01502,CUST03672,monthly,supplements,569,False,3.71,0.3419,Medium,cohort_month
SUB01503,CUST03673,quarterly,skincare,555,False,2.19,0.0021,Low,cohort_month
SUB01504,CUST03674,monthly,skincare,556,False,5.08,0.2773,Low,cohort_month
SUB01505,CUST03678,quarterly,supplements,575,False,1.74,0.0019,Low,cohort_month
SUB01506,CUST03680,monthly,supplements,568,False,3.69,0.3521,Medium,cohort_month
SUB01507,CUST03688,monthly,haircare,576,False,4.3,0.2397,Low,cohort_month
SUB01508,CUST03689,quarterly,haircare,581,False,2.1,0.0021,Low,cohort_month
SUB01509,CUST03693,monthly,skincare,581,False,6.94,0.2389,Low,cohort_month
SUB01510,CUST03696,monthly,skincare,573,False,4.59,0.2356,Low,cohort_month
SUB01511,CUST03699,quarterly,skincare,576,False,2.33,0.0021,Low,cohort_month
SUB01512,CUST03700,quarterly,wellness_bundle,579,False,3.9,0.0535,Low,cohort_month
SUB01513,CUST03707,quarterly,skincare,564,False,2.3,0.0021,Low,cohort_month
SUB01514,CUST03710,monthly,skincare,30,True,0.0,0.3622,Medium,cohort_month
SUB01515,CUST03712,quarterly,supplements,572,False,1.7,0.0019,Low,cohort_month
SUB01516,CUST03715,quarterly,haircare,577,False,2.25,0.0021,Low,cohort_month
SUB01517,CUST03720,monthly,haircare,565,False,3.87,0.2659,Low,cohort_month
SUB01518,CUST03722,monthly,supplements,555,False,2.11,0.0928,Low,cohort_month
SUB01519,CUST03724,monthly,wellness_bundle,554,False,7.79,0.3851,Medium,cohort_month
SUB01520,CUST03728,monthly,skincare,579,False,5.13,0.3543,Medium,cohort_month
SUB01521,CUST03730,monthly,haircare,556,False,4.16,0.2645,Low,cohort_month
SUB01522,CUST03739,monthly,supplements,573,False,3.41,0.2423,Low,cohort_quarter
SUB01523,CUST03741,quarterly,supplements,557,False,1.89,0.003,Low,cohort_month
SUB01524,CUST03747,quarterly,wellness_bundle,576,False,0.64,0.0347,Low,cohort_month
SUB01525,CUST03748,quarterly,skincare,573,False,2.16,0.0021,Low,cohort_month
SUB01526,CUST03752,monthly,supplements,571,False,3.96,0.2723,Low,cohort_month
SUB01527,CUST03754,quarterly,supplements,574,False,0.3,0.0339,Low,cohort_month
SUB01528,CUST03759,monthly,haircare,562,False,4.35,0.2426,Low,cohort_month
SUB01529,CUST03765,monthly,wellness_bundle,559,False,8.28,0.3679,Medium,cohort_month
SUB01530,CUST03768,quarterly,haircare,570,False,2.31,0.0021,Low,cohort_month
SUB01531,CUST03780,quarterly,skincare,568,False,2.54,0.0084,Low,cohort_quarter
SUB01532,CUST03781,monthly,haircare,565,False,4.11,0.2661,Low,cohort_month
SUB01533,CUST03782,monthly,supplements,571,False,3.64,0.3891,Medium,cohort_month
SUB01534,CUST03783,monthly,supplements,571,False,3.8,0.2753,Low,cohort_month
SUB01535,CUST03784,monthly,skincare,558,False,2.71,0.0894,Low,cohort_month
SUB01536,CUST03788,monthly,supplements,580,False,3.29,0.2413,Low,cohort_quarter
SUB01537,CUST03791,monthly,supplements,564,False,3.83,0.2753,Low,cohort_month
SUB01538,CUST03792,monthly,skincare,30,True,0.0,0.3401,Medium,cohort_month
SUB01539,CUST03793,quarterly,supplements,567,False,1.96,0.0024,Low,cohort_month
SUB01540,CUST03794,monthly,skincare,567,False,4.38,0.2337,Low,cohort_month
SUB01541,CUST03797,quarterly,haircare,569,False,2.29,0.0021,Low,cohort_month
SUB01542,CUST03798,monthly,haircare,561,False,4.39,0.24,Low,cohort_month
SUB01543,CUST03802,monthly,supplements,574,False,3.77,0.2753,Low,cohort_month
SUB01544,CUST03804,quarterly,skincare,575,False,2.32,0.0021,Low,cohort_month
SUB01545,CUST03811,quarterly,skincare,567,False,2.49,0.0049,Low,cohort_month
SUB01546,CUST03816,monthly,supplements,30,True,0.0,0.3683,Medium,cohort_quarter
SUB01547,CUST03817,quarterly,skincare,562,False,2.41,0.006,Low,cohort_month
SUB01548,CUST03819,quarterly,haircare,565,False,0.32,0.0332,Low,cohort_month
SUB01549,CUST03821,quarterly,skincare,563,False,2.37,0.0021,Low,cohort_month
SUB01550,CUST03823,quarterly,wellness_bundle,575,False,3.54,0.0291,Low,cohort_month
SUB01551,CUST03824,quarterly,haircare,566,False,2.25,0.0021,Low,cohort_month
SUB01552,CUST03825,quarterly,supplements,557,False,1.95,0.0024,Low,cohort_month
SUB01553,CUST03828,monthly,skincare,578,False,5.02,0.3558,Medium,cohort_month
SUB01554,CUST03829,quarterly,supplements,568,False,1.67,0.0019,Low,cohort_month
SUB01555,CUST03838,monthly,haircare,568,False,4.08,0.2645,Low,cohort_month
SUB01556,CUST03840,monthly,skincare,579,False,4.91,0.3067,Low,cohort_month
SUB01557,CUST03843,monthly,skincare,566,False,4.33,0.2362,Low,cohort_month
SUB01558,CUST03845,monthly,skincare,562,False,4.96,0.2784,Low,cohort_month
SUB01559,CUST03849,monthly,skincare,576,False,4.38,0.2365,Low,cohort_month
SUB01560,CUST03851,quarterly,wellness_bundle,579,False,4.09,0.0514,Low,cohort_month
SUB01561,CUST03853,quarterly,skincare,569,False,2.26,0.0021,Low,cohort_month
SUB01562,CUST03854,quarterly,skincare,573,False,2.21,0.0021,Low,cohort_month
SUB01563,CUST03855,monthly,wellness_bundle,30,True,0.0,0.392,Medium,cohort_month
SUB01564,CUST03858,quarterly,skincare,575,False,2.4,0.0037,Low,cohort_month
SUB01565,CUST03860,monthly,wellness_bundle,579,False,7.42,0.3851,Medium,cohort_month
SUB01566,CUST03861,monthly,wellness_bundle,575,False,7.88,0.3812,Medium,cohort_month
SUB01567,CUST03862,monthly,supplements,579,False,3.6,0.3863,Medium,cohort_month
SUB01568,CUST03863,monthly,supplements,578,False,3.31,0.2413,Low,cohort_quarter
SUB01569,CUST03865,quarterly,wellness_bundle,557,False,4.15,0.0472,Low,cohort_month
SUB01570,CUST03866,monthly,skincare,578,False,4.74,0.2686,Low,cohort_month
SUB01571,CUST03867,monthly,wellness_bundle,575,False,8.1,0.3679,Medium,cohort_month
SUB01572,CUST03868,monthly,skincare,553,False,5.35,0.3539,Medium,cohort_month
SUB01573,CUST03870,monthly,haircare,581,False,5.85,0.2695,Low,cohort_month
SUB01574,CUST03872,quarterly,skincare,563,False,2.61,0.0084,Low,cohort_quarter
SUB01575,CUST03875,quarterly,supplements,579,False,1.63,0.0019,Low,cohort_month
SUB01576,CUST03877,quarterly,supplements,579,False,1.79,0.0021,Low,cohort_month
SUB01577,CUST03878,monthly,haircare,553,False,4.39,0.2449,Low,cohort_month
SUB01578,CUST03879,monthly,supplements,556,False,3.73,0.3857,Medium,cohort_month
SUB01579,CUST03881,monthly,skincare,580,False,4.31,0.234,Low,cohort_month
SUB01580,CUST03885,monthly,skincare,563,False,4.81,0.2693,Low,cohort_month
SUB01581,CUST03887,monthly,skincare,565,False,2.92,0.1073,Low,cohort_month
SUB01582,CUST03890,monthly,haircare,567,False,4.38,0.2426,Low,cohort_month
